f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-0.27018425176072824,0.35054109174704157,-0.30129301170886,0.5485488122472932,-0.5982441504231419,-1.255038631714993,0.7783711021395212,-1.303941305785816,-1.4202086119417618,-1.2477801235675294,0
-0.4903928623971473,0.36933499743674236,-0.1537139777688635,1.0312598167868077,-0.8715193569363632,-1.0145633949148734,0.6345297120478169,1.5071263563577384,-1.061780780241925,-0.846068313507031,0
0.9429355006217386,0.7717261217127521,-0.8946467906714377,0.8163843299242104,-0.19542177782890818,0.8074706011419243,-0.18102497825746589,1.0382150954953389,-0.1318184991903045,-1.1673824525233456,0
0.01781225649134671,-0.8696457333922355,-0.9992551240581025,-0.5885829865162951,0.23757879523018946,1.2631057193805635,0.07129738136825893,2.469631844738894,0.17823068066453396,-1.1017083927203313,0
-0.01860967489128002,0.12823038705404513,-0.7513405354101964,-0.43818977047658997,1.62844523081873,-1.46878727126557,-1.7709350940586117,1.076613332158131,-2.045092807857905,-2.1820038659865144,0
-0.03695888050272813,0.606551359986026,-0.4212119332077218,1.8967581505227864,-0.3678170831099668,0.5604059190431645,-2.0719553032168863,-0.6502021923439129,0.10033377229611576,-0.44874170406531144,0
1.4022852576086864,0.6294186588423407,1.2393406069767672,0.3856011582904788,2.126130605083332,-1.9103124090156314,1.2882331278831656,0.12941409712690732,-0.5307543834587459,1.1740277846012275,1
-0.9705101987266709,0.4168054142063025,-0.03045120815151772,-1.1814476044582234,-0.9951132322689358,1.1071284424138728,-0.08183027875675157,0.6741720080561098,0.9682821062005771,0.5645357664428514,1
-0.050946370519532554,-0.06693427892148562,0.09125546146530349,-1.1723067406001515,-0.9755504133941426,-0.674218235961751,0.03112259951690937,1.3323980042550534,-0.5198205771824556,-0.2121824516558719,0
-0.20766026378594069,-3.2552065898679508,-0.3059576899327678,-0.7824449401829,0.8005771988751859,-1.3108964832712096,-1.220962530621379,-0.4541200133663549,-1.4750176849723293,-1.2874865153202002,0
0.3597488841780264,-1.9776245009830653,2.033013975914274,-1.43890080240978,0.4267346178249276,-2.8513629152697164,-1.1549423968798758,-1.2394213464130968,-0.616282916615347,2.0838836316442464,1
0.2834633255594969,1.1615568244876646,-1.0777110957790756,0.2956371124208714,2.1242290464235967,-1.4391834971468067,-0.1734401488382627,-1.1818216359706804,-2.331916035879321,-2.7561684197487293,0
1.3453371242903773,-0.2009608232458349,-0.4855506593487922,-0.3973270936432723,-0.8256115695796066,-0.883648666063618,-2.3405289852920172,-1.5039581439962386,-1.2625724810582155,-1.3734235002705923,0
1.678775025262663,-0.9034461989955955,-0.234320402850163,-0.3377526230250866,2.0008099090782934,-0.9683837505003162,-1.1431043935225982,0.679628939657346,-1.097599335823255,-0.9661202027139288,0
3.052392008215577,1.7882958917733007,0.0024776395348856846,-0.1257016277819546,0.7543574299332347,-0.6878205559958714,-0.7174914052054706,0.03382469397722867,-0.6173522567179649,-0.38048422524012404,0
0.42588725725868176,1.1356733774890229,-0.603362162897676,-0.46772044697235504,0.9812398739438336,1.1230039773018716,0.5148947990644062,-0.9072680184483117,0.43227430690071006,-0.46355268675384687,0
0.05654641415405432,-0.29567599267581657,-0.010072301820170328,-1.1594423229082684,0.5825673518223147,1.1237679363175845,-1.0362002287768686,0.5111658032662562,1.002849467320199,0.6107347854382897,1
-0.39218949892875893,1.1213256632077515,0.6619444961436038,0.2878984942234455,-0.2761245319704608,0.8263585301182869,0.2622992699448204,0.9084653713284256,1.380389351122268,1.6606329796007009,1
1.3307219221934308,-2.0128179683414746,0.6778227958514255,-0.09920009904175896,-0.1601166160843796,0.8123718580155701,0.8664469778517997,0.35335489677094084,1.38303920178847,1.68154459123236,1
-1.9358809321154113,1.2376616893478758,-0.5553906512301473,-1.5573937597321477,0.27083348376411986,-1.2025267513646947,1.5247745187067945,-0.24634523787079526,-1.6169694133783399,-1.6783085313629063,0
-0.38398610772361036,0.9665790297685689,-0.15978283107508423,-0.5412327082337477,2.292064659062726,1.178377697661784,0.3663370172261198,-0.17694436525643695,0.9082483092630163,0.37032213989996143,1
-0.6593893069066714,0.952437178070163,0.7227193017484955,0.6649379143984379,0.5699821613053172,0.7964017428525584,1.2749807619345475,-0.6458709496796929,1.4117755014547189,1.7538692919705294,1
-1.167870639861263,2.1390296733208123,0.4025048479901628,0.5459634126972779,-0.6457099639759301,-0.22148777850070545,0.2951068077423134,0.5619412923639445,0.1870651891675631,0.6045720344517687,1
-2.7440726757079146,-0.48502212312434223,-0.9410496266223847,-0.3664922860709129,0.1945659815396283,0.7232887107709227,0.7920754366209991,-0.7084541565288603,-0.2522395175049612,-1.2984880621702852,0
-0.03515479318785814,0.5008896575315378,1.0860113534477414,0.7322214182886164,1.075132899431738,-2.7871552611249584,-0.5171749972380448,-0.3252633658481016,-1.4680782366120375,0.4057371340749629,1
-0.7602884407683496,0.30997339347416497,-0.275863156420416,0.7102014511282166,-1.8514579219918756,-0.9088414378546469,0.036210611889450274,1.0717006140163012,-1.0838552559679298,-1.0079875013158415,0
0.9669171713485155,-1.1779165360309556,1.6544518922553562,-1.15115963978626,0.12340078035561222,-2.3108549553664393,-0.2645521941203659,-1.8304715723901495,-0.4929098997148463,1.7012017712799623,1
-0.339552223516519,1.1870478479297526,-0.464031574367137,-0.33018258500443365,-0.7148159498627705,-1.1253574236284685,-0.14598782767744223,-0.05795621009773793,-1.4596838857956373,-1.469756615100945,0
1.0283478373357782,-0.09530023027803078,-0.6037841074838594,2.117488136058344,0.5931599642387807,1.362407676951748,0.7786739762323758,-0.7402462681391045,0.6475737731237213,-0.33032368765342857,1
-0.21241016740537125,-0.132121937863535,-0.6905246914956872,-0.8801420119245046,0.53998224827739,1.0605599374554784,0.36222823292497386,-0.5138120075436909,0.2922873991286987,-0.656267163949896,0
1.2356805545652072,1.5105642574721805,0.11227939053938323,0.8624260724956305,-1.9059216729617128,1.0530778171039978,-0.38750839375495044,-1.9826380942151531,1.056682451790109,0.7926276208744099,1
0.3662211460254783,-0.3519003506122558,0.7279424274647883,0.8698946198683783,1.3942424292080808,0.23153621340306563,-0.35268029420667335,1.1709188378636364,0.9078439551080429,1.4471715644797536,1
0.26800638418725525,1.5377424932318162,-0.1113606677814528,-0.10894741722201674,0.523088925142591,0.9544345510660592,0.4630201650069405,0.03133337927252927,0.7529857248326706,0.33262713351266704,1
0.46582092853194923,0.23973178769976208,-0.4658301240594029,-0.33148493826554304,-0.1521714684883395,-1.0773026995347248,0.27455246688586893,-1.0000642862553195,-1.418113774977362,-1.4461160835993332,0
-1.5388102948590148,0.905608791467983,1.4312046121348996,1.6392440963832067,1.0709366464875836,-2.627803861928928,-0.28950308318292756,0.5706652794989849,-0.992924578315172,1.1197279424208422,1
-0.5825355784277131,1.0778208362178159,0.9801232150589991,0.6950990812242972,-0.801015025132355,-2.203384817180046,0.8912243288604723,0.2350581402126265,-1.043807361562644,0.540811259401778,1
-0.4067141473332489,2.359350887960597,-1.5211666658201632,-0.8229233800395844,0.04962786780690964,0.9531295039378935,2.2526030272078232,-0.6290718211778921,-0.6023846335967702,-2.2198646026050084,1
-0.9526816072319376,0.2884362294223886,0.5442609898607206,-0.09808845579676104,0.727091765885747,0.8680948783526756,-0.5014527637652815,0.6656688238908935,1.3049528169348943,1.470984361399562,1
-0.5285279263496271,-1.6358956468231407,-1.4823357354567819,-2.6028636558412943,0.12308034181371018,0.8162412763442521,0.35504562054276995,0.20306734218457734,-0.6884228918064926,-2.2261957428423598,0
-0.12220704307266464,-0.8940678461651532,-1.582184163567231,0.09481532673802662,-1.9000378303694758,-2.1951914605565728,0.6438632090422275,0.3498709188310864,-3.4976591509776647,-4.092401959923082,0
1.0536036316690935,-1.7417488706271922,0.05504900459281074,0.23728835802102646,-0.45486793999462144,-0.6249469612252907,-0.8314862200500837,2.6880060691754126,-0.5102049896799824,-0.25013964045371107,1
0.9612232440499174,1.7352102073990645,-0.30019961243541377,-0.23981013952666483,0.10076180093251598,-1.0517710609767066,-0.012653213776928008,0.0899219882569476,-1.236012535487449,-1.1320334993829273,0
0.165428605104319,-0.7469495519493913,0.45555866353978247,1.4965424828457166,0.13321603240742466,0.8961052339062858,0.23714938571244423,-0.25983333656796975,1.2449870291241927,1.326109584439098,1
-0.3787435150588044,-0.3289304992374691,-0.3732333745834674,-0.8673307305839661,-0.8633752050724042,0.8944823544115034,0.3403495341750613,1.1092977547138332,0.44742546445781955,-0.17491964075680644,0
0.3070040815492818,0.6643487647965312,0.9135639937166734,-1.0470235027688368,0.5023708062049214,0.7066601952654716,-0.9502534515503441,0.5322563628618557,1.5142341977720035,2.0490720988604263,1
-0.22126743355151754,-1.693572323263089,1.9901686164672863,0.9617576945480337,-1.2970620464525364,-3.5294675345212037,0.19033554471490952,-0.43390928592744354,-1.268416210423561,1.6268023256760196,1
-0.14400628585946618,-0.8093561295603532,1.1233727248359398,-0.7111934102846511,-1.4671505241577738,0.6133526171401642,-0.056674983746017725,0.7499120634374614,1.6316958500388292,2.376604099597741,1
-0.4373499441349379,-0.0376053022738837,-0.6378317536849905,1.4215234951385074,0.7756633731427985,-1.1680088372109318,1.2526138030648881,-0.5607989650178103,-1.665057593281927,-1.808208198809644,0
0.49650249232872723,1.238729338168299,-1.1424971983424352,0.41114554654055047,-0.5375654092625296,0.3154719063898501,0.0500099270083882,-1.9573112512593596,-0.8131871511952016,-1.8913624086427983,0
-0.7939079042478819,-1.596053451933114,-0.27992679191436975,0.8890308993654559,-2.149103112397728,1.2348600592167147,-0.5358864446501851,0.7548763483449478,0.8437346593602547,0.1844733267465296,1
0.4336566357151118,1.0936881262465046,-0.5011746232059326,-1.4439813256160459,-1.1036820615418252,1.104394706720885,0.36350107407584653,-0.10504717381203908,0.5136638249803556,-0.28900782722440554,0
-0.6058652972338886,0.19674620412410976,0.3184980468121331,-0.7243925054223166,0.3766822972883465,-0.2370652382424977,1.2356106565120706,0.0007142484316133036,0.09233671406393716,0.4438003774861533,1
-0.9637859814681058,2.1266670484312242,0.14158457949346523,0.3228221353065679,1.4802217750298823,-1.0996053957812624,-0.49932831474409867,-1.6427428621704088,-0.8547541958336629,-0.35917278146985265,0
1.283638278483583,-0.23076938017613338,-1.448548747338186,0.049358594187472016,1.8151201920779876,0.6895178351991276,-0.5007747506325425,-0.08801344788829868,-0.7701475689529373,-2.2359672970057938,0
-0.8146129402158206,-1.2307239196963382,-0.967213442649737,-0.014760762843751224,-0.8294053059667766,1.794041925745613,1.0168422395742298,-0.47821035792216515,0.687386470599825,-0.746551060718016,0
-1.0976845258418777,-1.2971642373306262,-0.1988383001625512,2.4526859568705075,0.8357958652081365,0.2727363684590566,-0.23340685366635652,-1.8452023407233087,0.054742900829134314,-0.207250275184383,0
-0.3129618278229876,-1.0007624310126821,-1.764437002907822,2.312919500831941,-0.4609797205832314,1.7100909448795947,-0.7600012135784154,-0.49841582146678587,-0.15403019145716906,-2.2365195749462368,1
-2.189647559344381,0.30410556848102516,0.4893441774120909,0.8047200922620646,-1.2348312641198798,0.012989541012731642,0.9346139909329969,0.03499257834536772,0.4817450928436437,0.8929874467883008,1
2.458020047276444,0.5752844338553834,1.0087951639233614,1.5584379623722606,-0.8183219094950505,0.6466940691621299,0.5994007498851514,0.8943997763582304,1.5516788706729099,2.187878700128681,1
-0.28026536493199183,-1.6898951800856135,-1.0560546350865312,1.478585262998585,-0.01668205657454608,1.3359394844252592,-1.4500885282005254,-0.1768353203992057,0.18929553576184882,-1.1637514160222455,0
0.45039981862637735,0.9215693710949268,0.03342717286031052,0.5855949449732188,1.50770925841018,-1.1263315965518281,0.5312955163670016,0.09384479823911898,-0.982725736984615,-0.5698971268257336,0
0.8447001592481992,0.17136379603633325,0.41598737779953265,0.26910493940716523,0.7555135007385192,0.9335625267157506,1.0322328385270518,0.7795733145814717,1.2407260194372574,1.2754498153950173,1
-1.40529907060614,0.6341988178459986,-1.2958835827913961,-0.5017324570764234,-2.428206237727371,0.39915300109795204,1.6537167150851138,0.09256129696317883,-0.8851256476338473,-2.122157344836794,1
-0.04121805239148695,0.5020410501594648,0.29607178549092145,-1.645052819166281,0.6632080166935657,0.9793396207288064,-0.28448066710559733,0.6467371232296402,1.1667861928154462,1.084022681390181,1
-1.286982623685854,-1.5555920513587431,-0.2507059623457721,0.7351389717384226,0.19022169517101192,1.191468073842651,0.24341184119015674,-0.48089733717737077,0.8327062906989217,0.21307706914612667,1
-1.404122257008503,-0.007911097610592693,-0.4843458899085426,0.3583677291180586,0.011792382048565425,1.9327026913657988,-0.2325315874141978,0.7217254346660632,1.276141257771427,0.20505102043277468,0
0.49499723988268035,0.13593653287364796,-0.8256233502394033,1.1729719702810761,-0.021024574777001696,1.0608450862392265,-1.2317014131782207,-0.8859540516281852,0.162774791416411,-0.9006373336775083,0
0.8626874404191841,1.0034232602218713,0.33427884207877634,0.10317754429526803,0.3494111366741845,0.9607265591412344,-0.14755027093192802,-0.27947403440750407,1.1867155993938678,1.1427601795459938,1
-0.7788661043810209,-0.9151922154525008,-0.9466062786708895,1.5079538019296534,-0.2622548439843601,1.4358389160001228,-0.29741269063955533,0.20344858284846637,0.3844368060559207,-0.909735849956189,1
-1.4628803375842947,1.0827707823431405,-0.4059176268431947,-0.8462205271070585,-0.5797672962595253,1.0753218005372975,-1.0544852970495524,0.9339614311910104,0.5789683588244586,-0.13286374239457843,1
-2.3297997825632493,0.6113174750271839,-0.14251416508604908,1.1130276496862863,-0.6498838297157513,1.175418313982947,0.36128977262165346,-0.08356796727858987,0.9221693620626048,0.39992222972330527,1
-0.8318588475455334,-0.008888390142213577,-0.17678150591136907,-1.687043591520082,0.3147516716698351,1.184704296813914,-1.4926463160572871,-0.9279093201031251,0.8976204872294679,0.34309534545472475,1
-0.7993089236075349,-0.4780567050135295,-1.2580547132428825,0.9390497432863605,-0.3938432297660697,1.3411244067909545,1.080617714037163,0.9972371906986208,-6.474656297688277e-05,-1.5264713738438875,1
-0.6943312007872429,-0.12545571690161603,1.701850834616737,-0.23500894865774535,-0.1861105390186374,0.360804382553359,-0.15023946468183608,0.30048036645978643,1.9598070886825807,3.2823049532945303,1
-1.1123372179536077,-0.6604055298991841,-0.4544627650546928,-0.38662974841535674,-0.7509439814382844,-1.0602644446715448,-0.21037793024554352,-0.1869554556388307,-1.3918432028187464,-1.416004860902412,0
-1.132420625128473,-0.16242486648346582,0.7852981513474877,1.852224475124193,0.08875295572905946,0.7572653962527824,-0.14241966209283616,1.2815489889155005,1.4366236721656982,1.845233199141032,1
0.180284937960956,-0.035937119978589366,1.4628451806336324,-1.930256917648719,0.5697756737538273,-1.7614944009265168,-1.0727335315127606,0.2633114243479187,-0.1819799280753782,1.6618655263742508,1
-0.16147686985828355,-1.082148727154178,-0.7770344096297817,-0.17714472756602745,-0.41219090136245773,-1.246286697924195,0.14270060907753235,0.5701920106896102,-1.8692982498860713,-2.1039778546535213,0
1.551654650986518,0.04597864381424835,-0.6006469709670876,-0.3111759396148931,-0.3819482065271842,-1.077068123885479,-0.7992401773000234,-0.8947911931235278,-1.547401254085139,-1.6900044768749856,1
0.6705382521895278,-0.37310421832419344,-1.0173424434398304,-0.017292410905829638,1.9874017309758776,-1.2894703813828772,2.280225153156,-0.3130696393207708,-2.139035908998899,-2.563107150523439,0
1.10108446310793,-0.8204060245860144,0.40155616026085245,-1.6066744439603637,3.1492219873679916,-0.3064066970435333,-0.2936582960225805,1.254188313495915,0.10964125672680003,0.5553263246291226,1
0.7010351185551444,-0.23346855054340612,-0.06160944210313298,-2.0419762341635614,-0.05492252078033094,1.0942917383223363,1.6239808103898867,-0.4844453422182846,0.9267869669598671,0.5009544664224492,0
-1.15582720796015,0.9023187097430064,0.17614244280800534,1.2896008153183924,1.4919140055865783,-0.4381102886453565,-0.098001947392227,-1.96518805224544,-0.2255467993608504,0.07361184538441512,1
-0.8770045518762958,0.7867860652312006,-1.4823070580684763,0.39417278168131026,-1.822598151578382,-1.7291396884334989,0.33121191184061766,0.02633570296836833,-2.981805213411635,-3.650777314786117,0
0.1722505468020375,-0.21575118326390957,0.9987534010506706,-0.9393831875736858,-1.3037817581402176,0.6489024902893592,-1.8699319190768453,-0.43766224299045875,1.5440230234417693,2.170939059836135,1
-2.520629197192226,-0.33178629569021567,-0.6719873906933441,-0.7816774833413231,-0.4585524587872591,1.39254644544565,1.9600235731315514,-0.7503050913940785,0.6092161370785044,-0.43690375637313195,1
-0.9338990379764679,-0.06947364193434778,0.3971704137783058,-1.292731286276376,0.8964917786205625,0.9307615053907405,-0.7810013860651766,-0.05063931732222419,1.2201275692560447,1.2398232305462118,1
-0.8412329445209249,2.040538048629196,0.26241566131321464,0.031820972920087884,-0.6473563568582348,-0.567713326466651,0.1406750769874733,-0.47633363664720685,-0.25945016985154284,0.15722913996437682,0
0.3991352610081301,0.4816146573021609,0.1934233582085833,0.4267522434017125,1.408928828021878,1.0138679095290126,-0.2281954679779706,-0.1984979992080197,1.0992971380316108,0.9175533841334108,1
0.2808571324676663,-0.6110910916943276,0.43172489236063905,-0.9631179616141878,-2.283534676482053,-0.5186159207025517,-0.8473979283754309,0.6776684329181291,-0.052582366061028035,0.49115984831198656,0
-0.974535418374566,-0.3569965106361114,-1.2260136346475436,-0.1720431183204748,1.4030499752789989,1.1042186525882953,1.7885563153842527,0.5642303329459006,-0.1827416635944848,-1.6010713769672233,0
1.6138371209547515,0.4962271253490601,-1.406599471288463,-0.1359671202137377,-0.3193037307525074,-1.7642779801715867,-0.7098001369155091,-0.38788336456768174,-2.940743903007343,-3.5334125915633603,0
