f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
-0.9555530070261938,-0.33374723211818436,1.8192152353068078,0.45508226684947906,-0.8049170950546478,-0.7741285228037809,0.32375762704014993,-0.29957676746392126,0.5189228202822393,0.5987909449128563,-1.1264960473015517,-1.2262110134832054,-1.5216578424568012,0.8420334170949998,0.8437577335166032,1
0.4111892494814765,-1.1341319630936078,-1.0512567542283149,0.5481543432028438,0.6140265642755015,0.2997928710110546,0.5203949594318984,-2.525209984260254,0.6495195091671647,0.02282782647507136,0.018751915042750724,0.09745998097144054,1.5303851157742034,-0.8360806627269718,2.1121174851719817,0
1.9132475380980816,0.8160561063859941,-0.9240471342344312,0.47750660065890665,0.65570882387159,2.0590467785973856,-0.14358505416131326,-1.0557969243634222,-1.102131514835214,0.9027608668198831,0.8802120388688238,-0.685000098662912,0.45569132619975644,-0.6700883679649475,-1.056926563183132,0
1.2293026838991186,0.5394336111847142,-0.5082096543525008,-1.1121283293524304,-0.8421962063501459,-0.6550361050521678,0.041598005343378174,1.7372244066362532,-0.6176436057528891,0.30373625504316015,0.5272731134791964,0.2805775460550559,0.20616180052049976,-1.247389099973705,0.19225982555411383,0
1.153120606959537,1.0398699043643584,-0.7712521847964444,0.31370071790238424,-1.3145686589108159,-0.22083898402092048,0.41981253086871195,-1.8073623483203574,-1.7242323921280527,0.9462458344292595,0.9055827416468611,-0.3275309486292956,0.20432275075129105,-1.7979210708572504,-1.5975780799666748,0
-1.140023202481492,-1.0174941615325317,-0.5412856011054301,-2.1538011122002776,0.6112586671607906,0.8960589282422157,0.21428074080152837,-1.4183810404834767,-0.9472265610638302,0.32485228469615607,-0.19689114164647584,-0.5746397829344815,1.0006963452370232,1.821565608990812,1.1453252943110754,1
1.0775222254241141,-0.3300514565205823,2.0481428417622034,-0.6700116740324813,-0.6025055202139634,-0.45359434644477425,1.826788123789056,0.29490416297804095,-0.690762878886662,-0.12074957378000759,-1.2464831349064123,1.1514943064428038,-1.7355605796837938,-0.15958312381724957,0.5689740448894143,0
0.5539065567481122,0.5322564406545223,0.2171514574558715,1.4994108034449123,0.3890083506701545,-0.9585413258973726,2.406426122795823,-1.3597810641597097,1.47543849173472,0.3155853895284741,0.13809360955846361,0.7175850599976767,-0.46232588189510676,-0.5415100645343113,-0.03649507065798573,1
1.2911339561752746,2.962132912309438,0.41221976020289963,1.6560296172949474,-0.9685059050447666,-1.227527043701366,-0.9508618116613066,0.2449403230967783,-1.3278097865270828,-0.7285993511573575,1.1919993673630838,0.6602255342882191,-1.835241619516234,1.3367687141854803,-1.0965252087498323,0
1.8200559839113817,-1.8276286718974544,-1.3537677540427115,-0.7115678331437965,-0.6288347785435181,0.5905109522653662,0.9887451987218692,0.6265032380542491,0.6108235095661914,-0.5255558980204937,-0.15076435877632544,0.5368565479034819,2.150903107770221,-0.5318096070798203,-0.842429094629278,0
0.8697154380712658,1.3627382636782261,2.4640688047241754,0.6879354738810272,0.8354576528170775,-0.33659480699990263,2.1914734255984665,-0.19690815502875805,-0.49333856248780117,1.151792546469864,-0.6611978135563189,1.4718507809094115,-2.9514449570107777,-1.110256413750428,0.9331122119249423,1
1.2660922646895578,-1.0604646263045578,0.2830482047519829,1.4779207923040023,0.47227748926058766,0.8260634040501915,0.7815307524325618,0.601439992581273,0.05494123140827757,-0.27865972478627077,-0.6557588248568729,-0.546296872717449,0.25807727425506966,0.38633346026685883,-1.5480593609658184,1
-1.3110913060833862,0.312614641670646,-0.7265233578568815,-1.1328904909041952,1.3861697332686416,0.06776296350876261,-1.3706439927939746,-1.454354101632286,1.4751356943149747,-1.0040632080038367,0.535314737798233,0.49766269158973586,0.5197045292048659,-1.2657526414722446,-0.6660214879626782,0
-0.6752230894263321,1.6140475628882738,-1.5583988800504422,1.1546591020554864,-1.3294780448064105,-0.8850547523851751,-2.0800712982225136,-0.39493891390390923,0.222782715896114,1.2008492380479452,1.5977524405943373,1.495218290494734,0.6518582872326149,-0.2518100181627402,-0.872242197081363,0
-1.8483251712694875,0.6139613794733612,-1.7983953414688387,2.327546009925211,0.4056128867425447,1.5344860437831527,1.0443487542490113,1.786000257227401,-0.44616498027990686,-2.2556493506209807,1.2489238357798194,1.2020036107709804,1.364884965166784,0.7259711137136652,-0.023599943820777878,0
0.36451266276054933,1.2826146221384591,0.029320036720604792,-0.5133202507059522,-0.48256148264555454,-0.0632822451355913,-0.6797702851441678,1.8442487139228156,-1.0282914256974904,-1.768478558342269,0.5954728964979058,-2.2541643176520005,-0.6564658214317435,-0.5793789738208592,-0.7454493846256282,0
-1.262514695722822,0.9031968542487424,0.7069166671769032,1.5543058526256943,-0.4838630222244182,-0.25165212349555105,-0.7889509042630838,0.15220044332852864,-1.6859668426642458,0.02983899159236232,0.05435179722785954,0.22971753265229147,-1.09806599774316,0.6109675722371697,0.6510188008759633,1
-0.10193524646864721,-1.039725003521259,-0.8394116643656604,-0.6478942876578488,2.003827264011849,0.2876744887509322,1.6190346921882337,0.044140595321756106,-0.3695855332487977,-0.4997095435437621,-0.04893357810342493,0.24073646664986809,1.2878018789194563,0.6809881015169105,1.1827411106451222,0
2.264622377488521,1.1685286655882772,1.3725757869928945,1.4866548127371972,0.4303350796257928,-0.2723927188008602,1.0668130315493352,0.6368467638959102,-0.8736072961651619,-0.3204878177584152,-0.17324783514355382,-1.798875911540898,-1.8449467820324352,0.30736944393387466,-0.25086197035967184,0
-2.11071840018161,1.0008830405940223,1.7888101132971843,-1.7370272641102389,1.250399651263682,-2.0929870285351093,-1.4795685109312782,0.3148766898806548,-0.6819822286253455,-0.006169810260753042,-0.47447883232879545,-2.0286006931691323,-2.1483124026022833,0.6976373352211154,-1.290080400142821,1
-1.054667777676128,3.4509743037323344,-0.9008394720920273,0.8691430955553797,-1.2521282890086578,0.3549505987287908,0.23421368266723464,0.37819680460140886,0.6634893814300188,0.1559891754000261,2.1232027785336913,0.3260232936388147,-0.8586062472644335,-0.4394218257495346,-0.6008966942419787,0
0.3451412804457,0.6185457422077503,0.12927329806888077,-0.30089313511863186,-1.6244155923680805,-0.2672894231845303,-0.2676965516534852,0.73942652282903,-0.13731882497094738,0.6356032297502883,0.22593892362843687,-1.622780713437103,-0.4232483718068549,0.07053401931217877,-0.5788914671040432,0
0.542809407147722,-1.0270698852315603,0.981338249339,0.4510456541857574,1.3376314539150964,-0.461602419063401,-0.5883382113560711,-0.8799032959883595,0.5583861956989943,0.3396818171956776,-1.0112120950134251,0.44669764105342136,-0.4052366941247352,1.0694337740251567,-1.9037809113340098,1
0.3869053736581262,1.2208677811362103,1.7894402795216926,-0.4408850032907915,1.8167234847737321,1.0872391712404557,0.4780275608617242,0.441245434069886,1.4039157893103504,-0.13843666362624266,-0.37000839636938027,0.20891944126115922,-2.256829583916723,-1.6303265604133366,-0.7155257648571989,1
-1.3721276213017946,0.6993253380718859,0.2851240841476961,0.5058828627554329,-1.2611451888401795,1.277615440471617,0.701458084093058,-1.1231830110362109,-0.5762784521707853,1.0103155714493364,0.18153983684803351,0.8879848172175997,-0.6072696850357184,-2.033396187771168,1.378945184682366,0
-1.5300592045710852,0.3679603108423236,-0.04949754754361391,-0.7163434844469522,-0.5330520539664215,0.2325991012232434,1.0470579045475565,-0.5460529550323361,2.2808514533845954,1.2277718026300855,0.20162807657493292,2.3062603643782884,-0.13467924806097972,-1.7292128439533607,-0.6563818143107316,1
-1.138720979900553,-2.2609427837344844,1.0197704629613362,-0.6006306882817715,-0.443851068070679,0.9573971026662738,1.649764255286138,-0.7227791718464996,-0.2806412816379102,1.8340160492243207,-1.6194952327151366,-0.2247860572275607,0.16454556393844647,1.1760987288091376,0.939652163294522,0
0.07191473987358891,-2.4522272767813322,-1.4035534994651735,0.02515295629765734,0.8863846488363404,1.5923231245519336,-0.1463233555829689,-1.5344996060611786,0.7304428363430087,-0.4412424629576564,-0.4218599156775938,-1.4933039488717081,2.5034802019012035,0.24994807136771247,0.49074079942750526,0
-0.2834323889807755,-0.31881750484066784,-1.221134491878299,0.6287719118977035,-1.1923558142552522,-0.8841029788570461,-0.15683973611517749,0.32926361913088437,0.03988038047264711,0.1508924077192351,0.4975297082038083,1.006136361396927,1.2877418658438744,0.43693519963831756,-0.5548263169220377,0
0.013246193877850289,0.8877542637342948,0.36096371911896596,0.2720905584956429,-1.0525718825547958,1.1531121945767626,-1.3115945280168402,-0.6549874771863617,1.178875885372922,-0.0020643867092223728,0.230978634372719,1.2130948486689836,-0.7699819487671816,0.8672391834503318,1.4857482674044022,0
1.400108142472997,2.8074517711758604,-0.4324801433061849,0.4354999491024515,-1.4613656169158593,-1.9814635299231071,-1.9486821421388918,-1.3236028682872825,-0.32581136691139556,-0.3562509581258003,1.5675325360892902,1.0348170452971697,-0.9767785945796263,-0.4080143749247819,0.09915211256147584,0
-1.2260081523305173,0.9310544899115342,1.0725431155160527,-0.47781807627374673,0.7080661326573628,-0.8606308379278272,0.5811774858673054,0.8397069080001489,1.169826295035142,0.12106726493843838,-0.12682296212177546,0.896852838113421,-1.4504678353468947,-0.03604429543544647,0.4760653401199464,1
0.5097252753507908,1.3036200270195861,-1.2511683892994792,-1.448114353785752,-1.5845386758676383,-0.6681662894323299,-0.5834247262472958,-0.09548491988291946,0.8616196360375004,0.4920635130064096,1.2864672088367466,0.4531906013320542,0.5195335636287839,0.6562672103900551,1.0104818534850413,0
-1.2733218531873565,-0.7256720206310192,-2.1340185796183047,0.4825269671555384,-1.920136562045506,-0.7382285304543046,-1.3711724621332968,0.5830759246518064,-0.2501352095820393,-0.7115236373859888,0.7891835146288573,-0.2859789986833047,2.3331003718122743,1.2048851822847106,-0.3636152241380687,1
0.559229371695465,-0.8692277772532548,0.32687111335866936,1.953787383891157,0.04627478136451505,2.1034723828619475,0.22241462645534468,-1.0784032209445618,3.1244247598313186,-2.0196321285692984,-0.5879551974370185,-0.9851616616901014,0.12364915094581619,1.4745103511266122,-0.5468760188707785,1
